Kawata PME,6,32,2000,1101.374823037746410,5.079948860000000
Kawata PME,6,32,2000,1101.374823055652314,5.034957109000000
Kawata PME,6,32,2000,1101.374823071482069,5.007934545000000
Kawata PME,6,32,2000,1101.374823038150453,5.016934625000000
Kawata PME,6,32,2000,1101.374823059942855,4.987942991000000
Kawata PME,6,32,2000,1101.374823030102334,5.160998986000000
Kawata PME,6,32,2000,1101.374823075469521,5.088960077000000
Kawata PME,6,32,2000,1101.374823067843863,5.033107151000000
Kawata PME,6,32,2000,1101.374823102103392,5.028792641000000
Kawata PME,6,32,2000,1101.374823083940100,4.955923715000000
Kawata PME,6,32,2000,1101.374823074918140,4.992956973000000
Kawata PME,6,32,2000,1101.374823099411515,4.942943711000000
Kawata PME,6,32,2000,1101.374823047245854,4.638130123000001
Kawata PME,6,32,2000,1101.374823093189207,4.444998390000000
Kawata PME,6,32,2000,1101.374823046455731,5.004943746000000
Kawata PME,6,32,2000,1101.374823018011739,4.997934501000000
Kawata PME,6,32,2000,1101.374823065933015,4.985947468000000
Kawata PME,6,32,2000,1101.374823065060127,5.092955541000000
Kawata PME,6,32,2000,1101.374822994749593,5.153939755000000
Kawata PME,6,32,2000,1101.374822967297860,5.035934194999999
Kawata PME,6,32,2000,1101.374823056249397,4.931941925999999
Kawata PME,6,32,2000,1101.374823011250101,4.949960766000000
Kawata PME,6,32,2000,1101.374823062790711,5.092014465000000
Kawata PME,6,32,2000,1101.374823044544883,5.053931372000000
Kawata PME,6,32,3000,451.144590356595813,5.045232827000000
Kawata PME,6,32,3000,451.144590361446717,5.141027112000000
Kawata PME,6,32,3000,451.144590280304385,5.054909758000000
Kawata PME,6,32,3000,451.144590414071672,4.997980406000000
Kawata PME,6,32,3000,451.144590519174699,4.980934295000000
Kawata PME,6,32,3000,451.144590515426273,5.033957988000000
Kawata PME,6,32,3000,451.144590472870561,5.027922559000000
Kawata PME,6,32,3000,451.144590431564438,5.031953436000000
Kawata PME,6,32,3000,451.144590428918491,5.018922388000000
Kawata PME,6,32,3000,451.144590499330036,5.094937881000000
Kawata PME,6,32,3000,451.144590487717267,5.000937844000000
Kawata PME,6,32,3000,451.144590501094058,5.066935380000000
Kawata PME,6,32,3000,451.144590432078928,5.037960463000000
Kawata PME,6,32,3000,451.144590393271699,5.024918487000000
Kawata PME,6,32,3000,451.144590486835227,5.095963680000001
Kawata PME,6,32,3000,451.144590716371340,5.043921416000000
Kawata PME,6,32,3000,451.144590473091114,5.094946053999999
Kawata PME,6,32,3000,451.144590358433334,5.157921603000000
Kawata PME,6,32,3000,451.144590439428725,5.074990486000001
Kawata PME,6,32,3000,451.144590359866527,5.169933124000000
Kawata PME,6,32,3000,451.144590454936861,4.977448923000000
Kawata PME,6,32,3000,451.144590464050737,5.104941656000000
Kawata PME,6,32,3000,451.144590488305312,5.249967296000000
Kawata PME,6,32,3000,451.144590557540937,4.991930231000000
Kawata PME,6,32,3000,451.144590410837736,5.123217099000000
Kawata PME,6,32,3000,451.144590388126744,5.154648958000000
Kawata PME,6,32,3000,451.144590557540880,5.075926145000000
Kawata PME,6,32,3000,451.144590421421583,5.102961432000000
Kawata PME,6,32,3000,451.144590318082635,4.472911962000000
Kawata PME,6,32,3000,451.144590314554705,5.147932667000000
Kawata PME,6,32,4000,417.095146840935683,5.166224951000000
Kawata PME,6,32,4000,417.095146784341807,5.215002273000000
Kawata PME,6,32,4000,417.095147004984369,5.183904038000000
Kawata PME,6,32,4000,417.095146630729687,5.402976741000000
Kawata PME,6,32,4000,417.095147118466173,5.211905482000000
Kawata PME,6,32,4000,417.095146864749154,5.251955048000000
Kawata PME,6,32,4000,417.095146956475332,5.218924008000000
Kawata PME,6,32,4000,417.095147227243956,5.403966247000001
Kawata PME,6,32,4000,417.095146623177868,5.114965565000000
Kawata PME,6,32,4000,417.095146614854059,5.147999928000001
Kawata PME,6,32,4000,417.095146390536570,5.308668863999999
Kawata PME,6,32,4000,417.095147074366992,5.132000177000000
Kawata PME,6,32,4000,417.095146514601993,5.314971568000000
Kawata PME,6,32,4000,417.095146698642452,5.281936841000000
Kawata PME,6,32,4000,417.095146968970198,5.275017001000000
Kawata PME,6,32,4000,417.095146753325253,5.241961681999999
Kawata PME,6,32,4000,417.095147119936087,5.114999624000000
Kawata PME,6,32,4000,417.095146705110267,5.104967580000000
Kawata PME,6,32,4000,417.095146934131776,5.152938916000000
Kawata PME,6,32,4000,417.095146805068396,5.103958011000000
Kawata PME,6,32,4000,417.095146911126903,5.312934952000000
Kawata PME,6,32,4000,417.095147033795797,5.168904987000000
Kawata PME,6,32,4000,417.095147393644709,5.441945936000001
Kawata PME,6,32,4000,417.095146778608807,5.102942511000000
Kawata PME,6,32,4000,417.095146626319774,5.223948056000000
Kawata PME,6,32,4000,417.095146858575276,5.157928693000000
Kawata PME,6,32,4000,417.095146939570782,5.307939084000000
Kawata PME,6,32,4000,417.095146839171605,5.183935462000000
Kawata PME,6,32,4000,417.095146588100647,5.083938496999999
Kawata PME,6,32,4000,417.095146825059999,5.135948689000000
Kawata PME,6,32,5000,2679.981047123201733,5.457465074000000
Kawata PME,6,32,5000,2679.981046187418542,5.190970957999999
Kawata PME,6,32,5000,2679.981046853021326,5.262966521000000
Kawata PME,6,32,5000,2679.981046824209898,5.237903526000000
Kawata PME,6,32,5000,2679.981046666629027,5.248970300000000
Kawata PME,6,32,5000,2679.981047514508646,5.228922194000000
Kawata PME,6,32,5000,2679.981046606066684,5.423999169000000
Kawata PME,6,32,5000,2679.981047131140258,4.946934424000000
Kawata PME,6,32,5000,2679.981046824871555,5.182937519000000
Kawata PME,6,32,5000,2679.981046394389978,5.086976730999999
Kawata PME,6,32,5000,2679.981046951509597,5.204915073000000
Kawata PME,6,32,5000,2679.981047018246500,5.176981988000000
Kawata PME,6,32,5000,2679.981047283723001,5.229930566000000
Kawata PME,6,32,5000,2679.981047303420382,5.198912561000000
Kawata PME,6,32,5000,2679.981047249325911,5.151942507000000
Kawata PME,6,32,5000,2679.981046817154038,5.193001402999999
Kawata PME,6,32,5000,2679.981047249399126,5.440938543000000
Kawata PME,6,32,5000,2679.981046876687742,5.351943678000000
Kawata PME,6,32,5000,2679.981047098800445,5.127939856000000
Kawata PME,6,32,5000,2679.981046468679324,5.226939237000000
Kawata PME,6,32,5000,2679.981047301068429,5.281958720000000
Kawata PME,6,32,5000,2679.981047028536068,5.493931873000000
Kawata PME,6,32,5000,2679.981046825680096,5.194024765000000
Kawata PME,6,32,5000,2679.981046516986225,5.309920755999999
Kawata PME,6,32,5000,2679.981046459069148,5.173995755000000
Kawata PME,6,32,5000,2679.981046443193463,5.075914085000000
Kawata PME,6,32,5000,2679.981046659426283,5.412917375000000
Kawata PME,6,32,5000,2679.981046798632633,5.182926865000001
Kawata PME,6,32,5000,2679.981047175238928,5.177947249000000
Kawata PME,6,32,5000,2679.981046422320105,5.180980671000000
Kawata PME,6,32,6000,1582.521525007749688,5.389620914000000
Kawata PME,6,32,6000,1582.521525226701669,5.325000207000000
Kawata PME,6,32,6000,1582.521525246730107,5.259982639000000
Kawata PME,6,32,6000,1582.521525318207296,5.301980855000000
Kawata PME,6,32,6000,1582.521525003854094,5.192961759000000
Kawata PME,6,32,6000,1582.521525086539896,5.213998992000000
Kawata PME,6,32,6000,1582.521525039500830,5.186953764999999
Kawata PME,6,32,6000,1582.521524941306552,5.409953588000000
Kawata PME,6,32,6000,1582.521525029651912,5.346982846000000
Kawata PME,6,32,6000,1582.521525092603497,5.300924951000001
Kawata PME,6,32,6000,1582.521524751239667,5.147950982000000
Kawata PME,6,32,6000,1582.521525011277390,5.365944408000000
Kawata PME,6,32,6000,1582.521525307035517,5.331025959000000
Kawata PME,6,32,6000,1582.521525150741127,5.142947888000000
Kawata PME,6,32,6000,1582.521524562495415,5.502920739000000
Kawata PME,6,32,6000,1582.521525408004436,5.293957632000000
Kawata PME,6,32,6000,1582.521525540522134,5.257915315000000
Kawata PME,6,32,6000,1582.521525442861048,4.908941214000000
Kawata PME,6,32,6000,1582.521524550441427,5.071958632999999
Kawata PME,6,32,6000,1582.521524371987198,5.261941182000000
Kawata PME,6,32,6000,1582.521524970559312,5.385953476999999
Kawata PME,6,32,6000,1582.521524769209918,5.174949450000000
Kawata PME,6,32,6000,1582.521525191054707,5.375950513000000
Kawata PME,6,32,6000,1582.521525566926584,5.278957067000000
Kawata PME,6,32,6000,1582.521525143574763,5.464999871000001
Kawata PME,6,32,6000,1582.521524821357161,5.399908997000000
Kawata PME,6,32,6000,1582.521524411970404,5.318957865000000
Kawata PME,6,32,6000,1582.521525294393996,5.355026383000000
Kawata PME,6,32,6000,1582.521524849433717,5.359971792000001
Kawata PME,6,32,6000,1582.521524927929931,5.281998380000000
Kawata PME,6,32,7000,5339.321976921107307,5.834515759000000
